*HDR 0000063 Manual_Approval_Types_20120709.csv 20120709
"20102292078","RB1 ISC"
"20102292079","RB1 ISC"
"20102292102","RB1 ISC"
"20102292103","RB1 ISC"
"20102292104","RB1 ISC"
"20102292137","RB1 ISC"
"20102292193","RB1 ISC"
"20102292212","RB1 ISC"
"20102292235","RB1 ISC"
"20102292329","RB1 ISC"
"20102292355","RB1 ISC"
"20102292394","RB1 ISC"
"20102292396","RB1 ISC"
"20102292407","RB1 ISC"
"20102292434","RB1 ISC"
"20102292459","RB1 ISC"
"20102292465","RB1 ISC"
"20102292468","RB1 ISC"
"20102292472","RB1 ISC"
"20102292529","RB1 ISC"
"20102292572","RB1 ISC"
"20102292576","RB1 ISC"
"20102292577","RB1 ISC"
"20102292600","RB1 ISC"
"20102292601","RB1 ISC"
"20102292609","RB1 ISC"
"20102292645","RB1 ISC"
"20102292656","RB1 ISC"
"20102292658","RB1 ISC"
"20102292660","RB1 ISC"
"20102292662","RB1 ISC"
"20102292766","RB1 ISC"
"20102292771","RB1 ISC"
"20102292780","RB1 ISC"
"20102292781","RB1 ISC"
"20102292785","RB1 ISC"
"20102292791","RB1 ISC"
"20102292808","RB1 ISC"
"20102292809","RB1 ISC"
"20102292810","RB1 ISC"
"20102292813","RB1 ISC"
"20102292819","RB1 ISC"
"20102292989","RB1 ISC"
"20102292993","RB1 ISC"
"20102293030","RB1 ISC"
"20102293186","RB1 ISC"
"20102293202","RB1 ISC"
"20102293239","RB1 ISC"
"20102293258","RB1 ISC"
"20102293271","RB1 ISC"
"20102293274","RB1 ISC"
"20102293275","RB1 ISC"
"20102293276","RB1 ISC"
"20102293277","RB1 ISC"
"20102293313","RB1 ISC"
"20102293314","RB1 ISC"
"20102293458","BN1 ISC"
"20102293501","RB1 ISC"
"20102293502","RB1 ISC"
"20102293504","RB1 ISC"
"20102293505","RB1 ISC"
"20102293512","RB1 ISC"
"20102293569","RB1 ISC"
"20102293571","RB1 ISC"
"20102293649","RB1 ISC"
"20102293705","RB1 ISC"
"20102293706","RB1 ISC"
"20102293727","BN1 ISC"
"20102293780","RB1 ISC"
"20102293781","RB1 ISC"
"20102293782","RB1 ISC"
"20102293787","RB1 ISC"
"20102293796","RB1 ISC"
"20102293959","RB1 ISC"
"20102293967","RB1 ISC"
"20102293968","RB1 ISC"
"20102293973","RB1 ISC"
"20102294068","RB1 ISC"
"20102294080","RB1 ISC"
"20102294081","RB1 ISC"
"20102294082","BN1 ISC"
"20102294128","RB1 ISC"
"20102294140","RB1 ISC"
"20102294161","RB1 ISC"
"20102294184","RB1 ISC"
"20102294187","RB1 ISC"
"20102294196","BN1 ISC"
"20102294202","RB1 ISC"
"20102294224","RB1 ISC"
"20102294239","RB1 ISC"
"20102294355","RB1 ISC"
"20102294374","RB1 ISC"
"20102294430","RB1 ISC"
"20102294433","RB1 ISC"
"20102294474","RB1 ISC"
"20102294481","RB1 ISC"
"20102294526","RB1 ISC"
"20102294565","RB1 ISC"
"20102294616","RB1 ISC"
"20102295089","BN1 ISC"
"20102295096","BN1 ISC"
"20102295107","RB1 ISC"
"20102295108","RB1 ISC"
"20102295111","RB1 ISC"
"20102295132","RB1 ISC"
"20102295138","RB1 ISC"
"20102295154","RB1 ISC"
"20102295160","RB1 ISC"
"20102295173","RB1 ISC"
"20102295174","RB1 ISC"
"20102295175","RB1 ISC"
